timestamp,cpu_percent,memory_usage_mb,memory_percent,response_time_ms,status
2025-09-17 17:38:15,0.01,23.57,2.30,16,healthy
2025-09-17 17:38:20,0.01,23.64,2.31,82,healthy
2025-09-17 17:38:26,0.00,23.49,2.29,17,healthy
2025-09-17 17:38:32,5.22,23.64,2.31,16,healthy
2025-09-17 17:38:37,102.57,376.8,36.80,76,healthy
2025-09-17 17:38:43,0.01,23.59,2.30,15,healthy
2025-09-17 17:38:49,0.01,23.66,2.31,16,healthy
2025-09-17 17:38:54,101.86,793.4,77.48,254,healthy
2025-09-17 17:39:00,0.01,23.57,2.30,17,healthy
2025-09-17 17:39:06,2.41,34.03,3.32,108,healthy
2025-09-17 17:39:11,0.00,23.48,2.29,16,healthy
2025-09-17 17:39:17,5.80,23.64,2.31,18,healthy
2025-09-17 17:39:23,101.38,427,41.70,74,healthy
2025-09-17 17:39:29,0.01,23.57,2.30,16,healthy
2025-09-17 17:39:34,0.01,23.64,2.31,16,healthy
2025-09-17 17:39:40,101.71,903.1,88.19,167,unhealthy
2025-09-17 17:39:45,0.01,23.59,2.30,16,healthy
2025-09-17 17:39:51,60.40,195.2,19.06,148,healthy
2025-09-17 17:39:57,0.01,23.5,2.29,16,healthy
2025-09-17 17:40:03,0.01,23.66,2.31,18,healthy
2025-09-17 17:40:08,102.63,620.4,60.59,122,healthy
2025-09-17 17:40:14,0.70,33.64,3.29,17,healthy
2025-09-17 17:40:19,0.01,33.7,3.29,17,healthy
2025-09-17 17:40:25,35.41,135.2,13.20,65,healthy
2025-09-17 17:40:29,0.00,11,100.00,17,healthy
2025-09-17 17:40:35,5.08,23.64,2.31,16,healthy
2025-09-17 17:40:41,17.31,54.23,5.30,17,healthy
2025-09-17 17:40:46,0.00,11,100.00,16,healthy
2025-09-17 17:40:52,5.32,23.65,2.31,21,healthy
2025-09-17 17:40:58,101.70,331.2,32.34,103,healthy
2025-09-17 17:41:03,0.01,23.57,2.30,20,healthy
2025-09-17 17:41:09,0.01,23.66,2.31,17,healthy
2025-09-17 17:41:15,101.97,713.2,69.65,172,healthy
2025-09-17 17:41:20,0.01,23.57,2.30,16,healthy
2025-09-17 17:41:26,0.32,23.65,2.31,16,healthy
2025-09-17 17:41:32,102.37,881.6,86.09,10,unhealthy
2025-09-17 17:41:37,4.32,23.63,2.31,15,healthy
2025-09-17 17:41:43,19.87,53.46,5.22,42,healthy
2025-09-17 17:41:48,0.00,23.49,2.29,16,healthy
2025-09-17 17:41:54,5.22,23.64,2.31,21,healthy
2025-09-17 17:42:00,39.51,165.7,16.18,94,healthy
2025-09-17 17:42:05,0.00,11,100.00,16,healthy
2025-09-17 17:42:10,5.25,23.65,2.31,16,healthy
2025-09-17 17:42:16,80.05,193.6,18.91,124,healthy
2025-09-17 17:42:21,0.47,23.62,2.31,17,healthy
2025-09-17 17:42:27,0.33,23.69,2.31,16,healthy
2025-09-17 17:42:33,7.23,44.3,4.33,34,healthy
2025-09-17 17:42:38,0.00,23.48,2.29,16,healthy
2025-09-17 17:42:44,5.96,23.64,2.31,16,healthy
2025-09-17 17:42:49,100.58,401.2,39.18,70,healthy
2025-09-17 17:42:55,101.24,309.9,30.26,43,healthy
2025-09-17 17:43:01,0.01,23.49,2.29,20,healthy
2025-09-17 17:43:06,0.01,23.65,2.31,16,healthy
2025-09-17 17:43:12,101.79,522.4,51.02,203,healthy
2025-09-17 17:43:18,0.01,23.58,2.30,17,healthy
2025-09-17 17:43:23,0.01,23.65,2.31,16,healthy
2025-09-17 17:43:30,0.00,11.23,1.10,16,healthy
2025-09-17 17:43:35,5.88,23.66,2.31,16,healthy
2025-09-17 17:43:41,100.63,296.1,28.92,61,healthy
2025-09-17 17:43:46,0.01,23.57,2.30,16,healthy
2025-09-17 17:43:52,0.01,23.65,2.31,19,healthy
2025-09-17 17:43:58,101.15,517.1,50.50,381,healthy
2025-09-17 17:44:04,0.01,23.58,2.30,17,healthy
2025-09-17 17:44:09,0.01,23.65,2.31,18,healthy
2025-09-17 17:44:15,101.44,717.7,70.09,56,healthy
2025-09-17 17:44:20,0.01,23.59,2.30,15,healthy
2025-09-17 17:44:26,0.01,23.67,2.31,15,healthy
2025-09-17 17:44:32,0.00,,,15,healthy
2025-09-17 17:44:37,5.13,23.64,2.31,15,healthy
2025-09-17 17:44:43,102.11,282,27.54,47,healthy
2025-09-17 17:44:48,0.01,23.49,2.29,16,healthy
2025-09-17 17:44:54,0.01,23.64,2.31,15,healthy
2025-09-17 17:45:00,101.07,692.6,67.64,95,healthy
2025-09-17 17:45:06,0.01,23.58,2.30,16,healthy
2025-09-17 17:45:11,0.01,23.66,2.31,47,healthy
2025-09-17 17:45:17,101.54,993.6,97.03,10,unhealthy
2025-09-17 17:45:22,0.01,23.58,2.30,15,healthy
2025-09-17 17:45:28,47.08,135.1,13.19,103,healthy
2025-09-17 17:45:34,0.01,23.49,2.29,16,healthy
2025-09-17 17:45:39,0.01,23.64,2.31,15,healthy
2025-09-17 17:45:45,15.75,115,11.23,152,healthy
2025-09-17 17:45:51,19.47,23.48,2.29,16,healthy
2025-09-17 17:45:56,0.01,23.64,2.31,16,healthy
2025-09-17 17:46:02,101.67,487,47.56,127,healthy
2025-09-17 17:46:08,0.01,23.58,2.30,15,healthy
2025-09-17 17:46:13,0.01,23.66,2.31,15,healthy
2025-09-17 17:46:19,101.28,506.7,49.48,156,healthy
2025-09-17 17:46:23,0.01,23.57,2.30,15,healthy
2025-09-17 17:46:29,0.32,23.65,2.31,15,healthy
2025-09-17 17:46:34,102.97,568.7,55.54,238,healthy
2025-09-17 17:46:40,0.01,23.58,2.30,16,healthy
2025-09-17 17:46:46,0.01,23.66,2.31,16,healthy
2025-09-17 17:46:51,101.70,1024,100.00,14,unhealthy
2025-09-17 17:46:57,3.31,23.64,2.31,16,healthy
2025-09-17 17:47:03,102.95,241.1,23.54,139,healthy
2025-09-17 17:47:08,0.01,23.49,2.29,16,healthy
2025-09-17 17:47:14,0.01,23.65,2.31,15,healthy
2025-09-17 17:47:19,102.29,637,62.21,59,healthy
2025-09-17 17:47:25,0.01,23.59,2.30,16,healthy
2025-09-17 17:47:31,0.01,23.66,2.31,28,healthy
2025-09-17 17:47:37,101.50,937.8,91.58,13,unhealthy
2025-09-17 17:47:42,0.01,23.58,2.30,16,healthy
2025-09-17 17:47:48,12.54,34.36,3.36,17,healthy
2025-09-17 17:47:54,0.00,14.26,1.39,16,healthy
2025-09-17 17:47:59,6.17,23.65,2.31,16,healthy
2025-09-17 17:48:05,9.05,24.39,2.38,73,healthy
2025-09-17 17:48:10,0.00,23.48,2.29,16,healthy
2025-09-17 17:48:16,5.19,23.64,2.31,16,healthy
2025-09-17 17:48:22,74.67,215.3,21.03,113,healthy
2025-09-17 17:48:27,0.01,23.48,2.29,16,healthy
2025-09-17 17:48:33,0.01,23.64,2.31,15,healthy
2025-09-17 17:48:39,101.11,698.4,68.20,282,healthy
2025-09-17 17:48:44,0.01,23.58,2.30,17,healthy
2025-09-17 17:48:50,0.01,23.66,2.31,57,healthy
2025-09-17 17:48:56,0.00,23.5,2.29,16,healthy
2025-09-17 17:49:02,0.01,23.64,2.31,16,healthy
2025-09-17 17:49:07,101.26,330.3,32.26,127,healthy
2025-09-17 17:49:13,0.01,23.58,2.30,22,healthy
2025-09-17 17:49:19,0.01,23.65,2.31,17,healthy
2025-09-17 17:49:24,101.62,772.9,75.48,142,healthy
2025-09-17 17:49:31,0.01,23.61,2.31,15,healthy
2025-09-17 17:49:36,5.50,23.7,2.31,17,healthy
2025-09-17 17:49:42,101.83,952,92.97,114,unhealthy
2025-09-17 17:49:48,0.01,23.58,2.30,15,healthy
2025-09-17 17:49:53,88.09,195.6,19.10,44,healthy
2025-09-17 17:49:59,0.35,23.57,2.30,18,healthy
2025-09-17 17:50:04,0.01,23.65,2.31,16,healthy
2025-09-17 17:50:10,101.38,591.2,57.73,133,healthy
2025-09-17 17:50:16,0.01,23.57,2.30,16,healthy
2025-09-17 17:50:21,0.01,23.65,2.31,16,healthy
2025-09-17 17:50:27,101.87,892.4,87.15,128,healthy
2025-09-17 17:50:33,0.01,23.6,2.30,16,healthy
2025-09-17 17:50:38,32.03,94.68,9.25,28,healthy
2025-09-17 17:50:43,0.00,11,100.00,16,healthy
2025-09-17 17:50:48,5.40,23.66,2.31,17,healthy
2025-09-17 17:50:54,101.91,250.4,24.45,57,healthy
2025-09-17 17:51:00,0.36,23.59,2.30,16,healthy
2025-09-17 17:51:05,0.01,23.66,2.31,15,healthy
2025-09-17 17:51:11,101.26,460.9,45.01,78,healthy
2025-09-17 17:51:16,0.01,23.58,2.30,16,healthy
2025-09-17 17:51:22,0.01,23.66,2.31,16,healthy
2025-09-17 17:51:28,100.70,717,70.02,139,healthy
2025-09-17 17:51:33,0.01,23.57,2.30,15,healthy
2025-09-17 17:51:39,0.01,23.65,2.31,86,healthy
2025-09-17 17:51:44,0.00,15.8,1.54,16,healthy
2025-09-17 17:51:50,5.47,23.64,2.31,16,healthy
2025-09-17 17:51:56,100.59,280.3,27.37,96,healthy
2025-09-17 17:52:02,0.01,23.58,2.30,16,healthy
2025-09-17 17:52:07,0.01,23.66,2.31,16,healthy
2025-09-17 17:52:13,101.68,687.2,67.11,63,healthy
2025-09-17 17:52:18,0.01,23.57,2.30,16,healthy
2025-09-17 17:52:24,0.01,23.65,2.31,19,healthy
2025-09-17 17:52:30,0.00,11,100.00,19,healthy
2025-09-17 17:52:35,4.89,23.66,2.31,17,healthy
2025-09-17 17:52:41,13.33,54.25,5.30,321,healthy
2025-09-17 17:52:47,0.00,23.49,2.29,16,healthy
2025-09-17 17:52:52,0.01,23.65,2.31,17,healthy
2025-09-17 17:52:58,101.33,471.4,46.04,40,healthy
2025-09-17 17:53:04,0.01,23.57,2.30,16,healthy
2025-09-17 17:53:10,0.01,23.65,2.31,17,healthy
2025-09-17 17:53:15,102.51,933.9,91.20,28,unhealthy
2025-09-17 17:53:21,0.01,23.58,2.30,16,healthy
2025-09-17 17:53:26,59.32,154.9,15.13,89,healthy
2025-09-17 17:53:33,0.01,23.57,2.30,16,healthy
2025-09-17 17:53:38,0.01,23.66,2.31,16,healthy
2025-09-17 17:53:44,101.30,672.1,65.63,55,healthy
2025-09-17 17:53:50,0.01,23.57,2.30,16,healthy
2025-09-17 17:53:55,0.01,23.65,2.31,239,healthy
2025-09-17 17:54:01,0.00,22.03,2.15,16,healthy
2025-09-17 17:54:07,5.02,23.64,2.31,16,healthy
2025-09-17 17:54:12,96.41,260.2,25.41,77,healthy
2025-09-17 17:54:18,0.01,23.48,2.29,15,healthy
2025-09-17 17:54:23,0.01,23.64,2.31,15,healthy
2025-09-17 17:54:29,101.08,405.9,39.64,62,healthy
2025-09-17 17:54:35,0.01,23.58,2.30,16,healthy
2025-09-17 17:54:40,0.01,23.66,2.31,15,healthy
2025-09-17 17:54:46,100.97,807.6,78.87,66,healthy
2025-09-17 17:54:51,0.01,23.59,2.30,15,healthy
2025-09-17 17:54:57,3.35,34.05,3.33,112,healthy
2025-09-17 17:55:03,0.00,23.48,2.29,17,healthy
2025-09-17 17:55:09,5.44,23.64,2.31,17,healthy
2025-09-17 17:55:14,23.86,84.97,8.30,104,healthy
2025-09-17 17:55:20,0.00,23.49,2.29,16,healthy
2025-09-17 17:55:26,1.31,23.64,2.31,16,healthy
2025-09-17 17:55:31,3.38,34.02,3.32,15,healthy
2025-09-17 17:55:37,101.84,802,78.32,99,healthy
2025-09-17 17:55:42,0.01,23.59,2.30,16,healthy
2025-09-17 17:55:48,3.02,34.3,3.35,57,healthy
2025-09-17 17:55:54,0.00,17.99,1.76,15,healthy
2025-09-17 17:55:59,5.32,23.64,2.31,20,healthy
2025-09-17 17:56:05,62.52,190.3,18.58,31,healthy
2025-09-17 17:56:11,0.01,23.57,2.30,16,healthy
2025-09-17 17:56:17,0.01,23.65,2.31,15,healthy
2025-09-17 17:56:23,100.71,716.6,69.98,201,healthy
2025-09-17 17:56:28,0.01,23.58,2.30,16,healthy
2025-09-17 17:56:35,54.73,175.4,17.13,159,healthy
2025-09-17 17:56:39,0.00,11,100.00,15,healthy
2025-09-17 17:56:45,5.19,23.64,2.31,16,healthy
2025-09-17 17:56:51,93.36,205,20.02,37,healthy
2025-09-17 17:56:56,0.01,23.48,2.29,16,healthy
2025-09-17 17:57:02,0.01,23.65,2.31,19,healthy
2025-09-17 17:57:07,102.29,648,63.28,89,healthy
2025-09-17 17:57:13,0.01,23.57,2.30,17,healthy
2025-09-17 17:57:19,0.01,23.64,2.31,17,healthy
2025-09-17 17:57:24,101.42,933,91.11,67,unhealthy
2025-09-17 17:57:30,0.01,23.57,2.30,17,healthy
2025-09-17 17:57:36,77.79,186.1,18.17,41,healthy
2025-09-17 17:57:42,0.01,23.58,2.30,17,healthy
2025-09-17 17:57:48,0.01,23.65,2.31,16,healthy
2025-09-17 17:57:53,101.49,712.6,69.59,99,healthy
2025-09-17 17:57:59,0.01,23.57,2.30,17,healthy
2025-09-17 17:58:05,11.88,49.3,4.81,140,healthy
2025-09-17 17:58:11,0.00,23.49,2.29,16,healthy
2025-09-17 17:58:17,5.21,23.64,2.31,16,healthy
2025-09-17 17:58:22,88.94,252.9,24.70,147,healthy
2025-09-17 17:58:28,0.01,23.48,2.29,17,healthy
2025-09-17 17:58:33,0.32,23.64,2.31,16,healthy
2025-09-17 17:58:39,101.13,636.8,62.19,258,healthy
2025-09-17 17:58:45,0.01,23.57,2.30,16,healthy
2025-09-17 17:58:50,0.01,23.64,2.31,16,healthy
2025-09-17 17:58:56,0.00,2.293,0.22,17,healthy
2025-09-17 21:22:51,0.01,46.61,4.55,16,unhealthy
2025-09-17 21:22:57,0.01,47.36,4.62,17,unhealthy
2025-09-17 21:23:02,0.05,47.36,4.62,26,unhealthy
2025-09-17 21:23:08,0.01,47.36,4.62,29,unhealthy
2025-09-17 21:23:13,0.01,47.36,4.62,17,unhealthy
2025-09-17 21:23:19,0.06,47.36,4.62,17,unhealthy
2025-09-17 21:23:25,0.01,47.36,4.62,17,unhealthy
2025-09-17 21:23:30,2.72,47.36,4.62,16,unhealthy
2025-09-17 21:23:36,0.01,47.36,4.62,16,unhealthy
2025-09-17 21:23:41,0.01,47.36,4.62,28,unhealthy
2025-09-17 21:23:47,0.01,47.36,4.62,17,unhealthy
2025-09-17 21:23:52,0.06,47.36,4.62,17,unhealthy
2025-09-17 21:23:58,0.01,47.36,4.62,17,unhealthy
2025-09-17 21:24:04,0.01,47.36,4.62,18,unhealthy
2025-09-17 21:24:09,0.05,47.36,4.62,17,unhealthy
2025-09-17 21:24:15,0.01,47.36,4.62,19,unhealthy
2025-09-17 21:24:20,0.06,47.36,4.62,17,unhealthy
2025-09-17 21:24:26,0.01,47.36,4.62,25,unhealthy
2025-09-17 21:24:32,0.01,47.36,4.62,18,unhealthy
2025-09-17 21:24:37,0.01,47.36,4.62,16,unhealthy
2025-09-17 21:24:43,0.01,47.36,4.62,17,unhealthy
2025-09-17 21:24:48,0.01,47.36,4.62,25,unhealthy
2025-09-17 21:24:54,0.01,47.36,4.62,17,unhealthy
2025-09-17 21:25:00,0.06,47.36,4.62,18,unhealthy
2025-09-17 21:25:05,0.01,47.36,4.62,16,unhealthy
2025-09-17 21:25:11,0.06,47.36,4.62,16,unhealthy
2025-09-17 21:25:16,0.01,47.36,4.62,22,unhealthy
2025-09-17 21:25:22,0.06,47.36,4.62,17,unhealthy
2025-09-17 21:25:27,0.01,47.36,4.62,16,unhealthy
2025-09-17 21:25:33,0.01,47.36,4.62,22,unhealthy
2025-09-17 21:25:39,0.01,47.36,4.62,17,unhealthy
2025-09-17 21:25:44,0.01,47.36,4.62,17,unhealthy
2025-09-17 21:25:50,0.06,47.36,4.62,28,unhealthy
2025-09-17 21:25:55,0.01,47.37,4.63,16,unhealthy
2025-09-17 21:26:01,0.18,47.37,4.63,18,unhealthy
2025-09-17 21:26:07,0.01,47.36,4.62,16,unhealthy
2025-09-17 21:26:12,0.06,47.36,4.62,16,unhealthy
2025-09-17 21:26:18,0.01,47.36,4.62,16,unhealthy
2025-09-17 21:26:23,0.01,47.36,4.62,17,unhealthy
2025-09-17 21:26:29,0.01,47.36,4.62,16,unhealthy
2025-09-17 21:26:34,0.01,47.36,4.62,19,unhealthy
2025-09-17 21:26:40,0.06,47.36,4.62,15,unhealthy
2025-09-17 21:26:46,0.01,47.36,4.62,17,unhealthy
2025-09-17 21:26:51,0.01,47.36,4.62,17,unhealthy
2025-09-17 21:26:57,0.01,47.36,4.62,17,unhealthy
2025-09-17 21:27:03,0.06,47.36,4.62,115,unhealthy
2025-09-17 21:27:08,0.01,47.36,4.62,16,unhealthy
2025-09-17 21:27:14,0.01,47.36,4.62,26,unhealthy
2025-09-17 21:27:19,0.06,47.36,4.62,15,unhealthy
2025-09-17 21:27:25,0.01,47.36,4.62,17,unhealthy
2025-09-17 21:27:30,2.69,47.36,4.62,17,unhealthy
2025-09-17 21:27:36,0.01,47.36,4.62,16,unhealthy
2025-09-17 21:27:42,0.01,47.36,4.62,15,unhealthy
2025-09-17 21:27:47,0.01,47.36,4.62,17,unhealthy
2025-09-17 21:27:53,0.05,47.37,4.63,16,unhealthy
2025-09-17 21:27:58,0.01,47.37,4.63,17,unhealthy
2025-09-17 21:28:04,0.01,47.37,4.63,17,unhealthy
2025-09-17 21:28:10,0.05,47.37,4.63,17,unhealthy
2025-09-17 21:28:15,0.01,47.37,4.63,15,unhealthy
2025-09-17 21:28:21,0.05,47.37,4.63,17,unhealthy
2025-09-17 21:28:26,0.01,47.37,4.63,22,unhealthy
2025-09-17 21:28:32,0.01,47.37,4.63,16,unhealthy
2025-09-17 21:28:37,0.01,47.37,4.63,15,unhealthy
2025-09-17 21:28:43,0.06,47.37,4.63,18,unhealthy
2025-09-17 21:28:49,0.01,47.37,4.63,16,unhealthy
2025-09-17 21:28:54,0.01,47.37,4.63,17,unhealthy
2025-09-17 21:29:00,0.06,47.37,4.63,17,unhealthy
2025-09-17 21:29:05,0.01,47.37,4.63,16,unhealthy
2025-09-17 21:29:11,0.06,48.12,4.70,16,unhealthy
2025-09-17 21:29:17,0.01,48.12,4.70,16,unhealthy
2025-09-17 21:29:22,0.06,48.12,4.70,16,unhealthy
2025-09-17 21:29:28,0.01,48.12,4.70,22,unhealthy
2025-09-17 21:29:33,0.01,48.12,4.70,17,unhealthy
2025-09-17 21:29:39,0.01,48.12,4.70,20,unhealthy
2025-09-17 21:29:44,0.01,48.12,4.70,18,unhealthy
2025-09-17 21:29:50,0.05,48.12,4.70,17,unhealthy
2025-09-17 21:29:56,0.01,48.12,4.70,16,unhealthy
2025-09-17 21:30:01,2.68,48.12,4.70,16,unhealthy
2025-09-17 21:30:07,0.01,48.12,4.70,18,unhealthy
2025-09-17 21:30:12,0.06,48.12,4.70,16,unhealthy
2025-09-17 21:30:18,0.01,48.12,4.70,16,unhealthy
2025-09-17 21:30:24,0.01,48.12,4.70,17,unhealthy
2025-09-17 21:30:29,0.01,48.12,4.70,16,unhealthy
2025-09-17 21:30:35,0.01,48.12,4.70,20,unhealthy
2025-09-17 21:30:40,0.07,48.12,4.70,16,unhealthy
2025-09-17 21:30:46,0.01,48.12,4.70,15,unhealthy
2025-09-17 21:30:52,0.01,48.12,4.70,18,unhealthy
2025-09-17 21:30:57,0.01,48.12,4.70,15,unhealthy
2025-09-17 21:31:03,0.06,48.12,4.70,16,unhealthy
2025-09-17 21:31:08,0.01,48.12,4.70,21,unhealthy
2025-09-17 21:31:14,0.01,48.12,4.70,16,unhealthy
2025-09-17 21:31:19,0.01,48.12,4.70,17,unhealthy
2025-09-17 21:31:25,0.01,48.12,4.70,16,unhealthy
2025-09-17 21:31:31,0.06,48.12,4.70,17,unhealthy
2025-09-17 21:31:36,0.01,48.13,4.70,18,unhealthy
2025-09-17 21:31:42,0.01,48.13,4.70,16,unhealthy
2025-09-17 21:31:47,0.01,48.13,4.70,16,unhealthy
2025-09-17 21:31:53,0.06,48.13,4.70,23,unhealthy
2025-09-17 21:31:59,0.01,48.13,4.70,16,unhealthy
2025-09-17 21:32:04,0.01,48.13,4.70,16,unhealthy
2025-09-17 21:32:10,0.06,48.14,4.70,22,unhealthy
2025-09-17 21:32:15,0.01,48.13,4.70,19,unhealthy
2025-09-17 21:32:21,0.06,48.13,4.70,17,unhealthy
2025-09-17 21:32:27,0.01,48.13,4.70,54,unhealthy
2025-09-17 21:32:32,0.01,48.13,4.70,17,unhealthy
2025-09-17 21:32:38,0.01,48.13,4.70,16,unhealthy
2025-09-17 21:32:43,0.06,48.13,4.70,17,unhealthy
2025-09-17 21:32:49,0.01,48.13,4.70,19,unhealthy
2025-09-17 21:32:54,0.01,48.13,4.70,18,unhealthy
2025-09-17 21:33:00,0.05,48.13,4.70,113,unhealthy
2025-09-17 21:33:06,0.01,48.14,4.70,15,unhealthy
2025-09-17 21:33:11,0.06,48.15,4.70,24,unhealthy
2025-09-17 21:33:17,0.01,48.14,4.70,16,unhealthy
2025-09-17 21:33:22,0.06,48.14,4.70,18,unhealthy
2025-09-17 21:33:28,0.01,48.14,4.70,16,unhealthy
2025-09-17 21:33:34,0.01,48.14,4.70,17,unhealthy
2025-09-17 21:33:39,0.01,48.14,4.70,15,unhealthy
2025-09-17 21:33:45,0.01,48.14,4.70,27,unhealthy
2025-09-17 21:33:50,0.06,48.14,4.70,17,unhealthy
2025-09-17 21:33:56,0.01,48.89,4.77,16,unhealthy
2025-09-17 21:34:17,100.43,546.8,53.40,221,unhealthy
2025-09-17 21:34:22,0.01,23.44,2.29,17,unhealthy
2025-09-17 21:34:28,0.01,23.48,2.29,11,unhealthy
2025-09-17 21:34:33,102.02,1007,98.34,11,unhealthy
2025-09-17 21:34:39,0.01,23.46,2.29,14,unhealthy
2025-09-17 21:34:45,0.13,23.49,2.29,11,unhealthy
2025-09-17 21:34:50,0.01,23.38,2.28,25,unhealthy
2025-09-17 21:34:56,0.01,23.46,2.29,11,unhealthy
2025-09-17 21:35:02,100.94,631.4,61.66,992,unhealthy
2025-09-17 21:35:08,0.16,23.47,2.29,12,unhealthy
2025-09-17 21:35:14,9.27,44.47,4.34,266,unhealthy
2025-09-17 21:35:19,0.01,23.44,2.29,12,unhealthy
2025-09-17 21:35:25,0.01,23.46,2.29,13,unhealthy
2025-09-17 21:35:31,100.56,905,88.38,88,unhealthy
2025-09-17 21:35:36,0.01,23.44,2.29,11,unhealthy
2025-09-17 21:35:42,58.26,199.8,19.51,225,unhealthy
2025-09-17 21:35:48,0.01,23.43,2.29,11,unhealthy
2025-09-17 21:35:53,0.01,23.61,2.31,12,unhealthy
2025-09-17 21:35:59,101.62,988.6,96.54,11,unhealthy
2025-09-17 21:36:04,0.01,23.45,2.29,11,unhealthy
2025-09-17 21:36:10,3.89,58.86,5.75,75,unhealthy
2025-09-17 21:36:16,0.66,33.46,3.27,11,unhealthy
2025-09-17 21:36:22,0.01,33.47,3.27,11,unhealthy
2025-09-17 21:36:28,101.18,571.9,55.85,472,unhealthy
2025-09-17 21:36:33,0.01,23.43,2.29,11,unhealthy
2025-09-17 21:36:39,0.01,23.46,2.29,134,unhealthy
2025-09-17 21:36:45,1.63,23.44,2.29,11,unhealthy
2025-09-17 21:36:50,0.15,23.47,2.29,13,unhealthy
2025-09-17 21:36:56,0.01,23.48,2.29,13,unhealthy
2025-09-17 21:37:02,0.00,11,100.00,12,unhealthy
2025-09-17 21:37:07,0.01,23.47,2.29,11,unhealthy
2025-09-17 21:37:13,101.76,320.4,31.29,345,unhealthy
2025-09-17 21:37:19,0.01,23.44,2.29,11,unhealthy
2025-09-17 21:37:24,0.01,23.47,2.29,11,unhealthy
2025-09-17 21:37:30,0.00,,,12,unhealthy
2025-09-17 21:37:36,0.01,23.48,2.29,13,unhealthy
2025-09-17 21:37:41,0.16,23.73,2.32,11,unhealthy
2025-09-17 21:37:47,0.00,15.14,1.48,12,unhealthy
2025-09-17 21:37:53,0.01,23.46,2.29,11,unhealthy
2025-09-17 21:37:59,101.78,647.3,63.21,231,unhealthy
2025-09-17 21:38:05,0.01,23.44,2.29,11,unhealthy
2025-09-17 21:38:10,0.01,23.46,2.29,11,unhealthy
2025-09-17 21:38:16,0.00,18.27,1.78,12,unhealthy
2025-09-17 21:38:22,0.01,23.47,2.29,12,unhealthy
2025-09-17 21:38:28,100.90,582,56.84,708,unhealthy
2025-09-17 21:38:34,0.50,38.61,3.77,11,unhealthy
2025-09-17 21:38:40,0.01,38.62,3.77,11,unhealthy
2025-09-17 21:38:46,100.97,456.5,44.58,406,unhealthy
2025-09-17 21:38:51,0.18,23.46,2.29,12,unhealthy
2025-09-17 21:38:57,0.01,23.47,2.29,11,unhealthy
2025-09-17 21:39:02,0.01,23.7,2.31,11,unhealthy
2025-09-17 21:39:08,0.01,23.48,2.29,12,unhealthy
2025-09-17 21:39:13,0.01,23.5,2.29,12,unhealthy
2025-09-17 21:39:19,0.00,23.37,2.28,11,unhealthy
2025-09-17 21:39:25,0.01,23.46,2.29,11,unhealthy
2025-09-17 21:39:31,101.72,470.4,45.94,539,unhealthy
2025-09-17 21:39:36,0.01,23.44,2.29,11,unhealthy
2025-09-17 21:39:42,0.01,23.46,2.29,77,unhealthy
2025-09-17 21:39:48,0.01,23.44,2.29,11,unhealthy
2025-09-17 21:39:54,0.01,23.47,2.29,11,unhealthy
2025-09-17 21:40:00,87.96,295.9,28.90,173,unhealthy
2025-09-17 21:40:04,0.01,23.44,2.29,11,unhealthy
2025-09-17 21:40:10,0.01,23.46,2.29,11,unhealthy
2025-09-17 21:40:16,101.11,687.9,67.18,814,unhealthy
2025-09-17 21:40:22,101.54,976.5,95.36,67,unhealthy
2025-09-17 21:40:27,0.01,23.44,2.29,12,unhealthy
2025-09-17 21:40:33,95.38,306,29.88,536,unhealthy
2025-09-17 21:40:39,0.01,23.44,2.29,11,unhealthy
2025-09-17 21:40:45,0.01,23.47,2.29,12,unhealthy
2025-09-17 21:40:50,0.00,11,100.00,12,unhealthy
2025-09-17 21:40:56,0.01,23.47,2.29,15,unhealthy
2025-09-17 21:41:02,96.20,326,31.84,783,unhealthy
2025-09-17 21:41:08,0.01,23.43,2.29,11,unhealthy
2025-09-17 21:41:13,0.01,23.46,2.29,11,unhealthy
2025-09-17 21:41:18,0.00,11,100.00,11,unhealthy
2025-09-17 21:41:24,0.01,23.46,2.29,12,unhealthy
2025-09-17 21:41:30,101.94,602.2,58.81,269,unhealthy
2025-09-17 21:41:36,0.01,23.44,2.29,12,unhealthy
2025-09-17 21:41:41,0.01,23.46,2.29,102,unhealthy
2025-09-17 21:41:47,0.79,28.46,2.78,11,unhealthy
2025-09-17 21:41:53,0.15,38.51,3.76,11,unhealthy
2025-09-17 21:41:58,0.01,38.52,3.76,194,unhealthy
2025-09-17 21:42:05,0.01,23.43,2.29,11,unhealthy
2025-09-17 21:42:10,0.01,23.46,2.29,11,unhealthy
2025-09-17 21:42:16,101.09,852.7,83.27,282,unhealthy
2025-09-17 21:42:22,100.39,696.1,67.98,82,unhealthy
2025-09-17 21:42:27,0.01,23.43,2.29,12,unhealthy
2025-09-17 21:42:33,0.01,23.46,2.29,37,unhealthy
2025-09-17 21:42:38,0.01,23.36,2.28,11,unhealthy
2025-09-17 21:42:44,0.01,23.46,2.29,11,unhealthy
2025-09-17 21:42:50,101.26,767.3,74.93,460,unhealthy
2025-09-17 21:42:56,0.01,23.45,2.29,11,unhealthy
2025-09-17 21:43:02,81.48,265.8,25.96,69,unhealthy
2025-09-17 21:43:07,95.49,300.4,29.34,211,unhealthy
2025-09-17 21:43:12,0.01,23.43,2.29,11,unhealthy
2025-09-17 21:43:17,0.01,23.45,2.29,12,unhealthy
